DwName,VizPic,Link,WeekNumber,RealName
edithvisualize,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/54547c3ac958b30fed6f5f07d0e5403c7309b7c9.png,https://infogram.com/app/#/edit/8beb6bdf-f026-4dd7-9990-289dd9e7fcd3,14,Edith
ykimura,https://pbs.twimg.com/media/DZ8aRqVVQAAMbNv.jpg:large,https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/WorldWineProduction_0/3,14,yoshihito kimura
staticum,https://pbs.twimg.com/media/DZv5mwbW0AAhWFb.jpg:large,https://public.tableau.com/views/TOPWINEPRODUCERCOUNTRIES2016/Dashboard1?:embed=y&:display_count=yes&publish=yes,14,Sebastian
md9845,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/eb9d1a7e18a51556fbbbe326cb234d990f27b0bc.jpg,https://goo.gl/xHdkAr,14,Michael DiPalma
thijsleufkens,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/932c7425e163b8696c8c5cd23ccb1d6a274f5dc4.png,https://public.tableau.com/profile/thijs.leufkens#!/vizhome/MakeoverMondayweek14-WorldWineProduction/WineProduction2012-2016,14,Thijs Leufkens
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a4f2b9583abb2d2f3a9424ef0f486b2313336b00.png,https://public.tableau.com/views/GlobalWineProduction/GlobalWineProduction?:embed=y&:display_count=yes&publish=yes,14,Tushar More
chuxiu0,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e0002d9e07707bee654a34f3432fb6e5f79ce90d.jpg,https://public.tableau.com/profile/dragonfruit2017#!/vizhome/MakeoverMonday-WineproductionChina/MakeoverMonday-WineproductionChina,14,chuxiu0
elisabetam,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/60bf99b6c9069918c441e0c3045c04f2b63c493f.png,https://public.tableau.com/views/Wineproduction/Worldwidewineproduction?:embed=y&:display_count=yes&publish=yes,14,Elisabeta Morariu
yasincanparlak,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/836c79f83d02fbf205e7934e73288a34ccfb4c45.png,https://public.tableau.com/profile/yasin.can.parlak#!/vizhome/WorldWineProduction_3/WorldWineProduction,14,Yasin Can Parlak
sezbee,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/81c310c05534c931d899f34c4388b5a8185827af.jpg,https://public.tableau.com/profile/sarah.burnett#!/vizhome/WorldWineProduction_4/WorldWineProduction?publish=yes,14,Sarah Burnett
lunarmodule7,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/395916daf1510c2c2742495e9268c18846d487e8.jpg,https://public.tableau.com/views/WorldWineProduction_5/1?:embed=y&:display_count=yes&publish=yes,14,LM-7
mreese23,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d3511e39a1f11920e7eb972a407e6bdf77c4c95a.png,https://public.tableau.com/profile/mike.reeser#!/vizhome/MakeoverMondayWorldWineProduction_0/WorldWineProduction?publish=yes,14,Mike Reeser
philipdriggs,https://pbs.twimg.com/media/DZu7CYyVQAAQtZA.jpg:large,https://public.tableau.com/profile/philip.riggs#!/vizhome/MakeoverMonday2018week14Top10windproducingcountries2012-2016/Dashboard1,14,Philip Riggs
zendoll27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/0f57f793da549c325ba43b73f9b7b27214a5a3dc.jpg,https://tabsoft.co/2uFHt4Dz,14,Lindsay Betzendahl
evamurray,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e9e632c186598555394430e3a2144518e5bb8a76.jpg,https://public.tableau.com/profile/eva.murray#!/vizhome/GlobalWineProduction_0/Italydominatesglobalwineproduction,14,Eva Murray
dannytran,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a62d44d349ac637012088ddfe8734efd7a3b1bbc.jpg,https://public.tableau.com/profile/dannytran.bi#!/vizhome/MM2018W14/Dashboard1,14,Danny Tran
aparna27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/0d8c7fd874e959970e856e0447b26fac787285d6.PNG,https://public.tableau.com/profile/aparna8072#!/vizhome/Wineconsumption/Dashboard1,14,AparnaNelapati
steveriffe,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/93ef40c0bde6c46b03c0d85c2cb616a5b4eb28e7.png,https://public.tableau.com/profile/steveriffe#!/vizhome/MakeoverMonday-Week14-WineConsumption/MakeoverMondayWine?publish=yes,14,Steve Riffe
nilsm,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b77a50042631b0a60df2da9d51d20605aced2d3f.png,https://public.tableau.com/views/MMCW14/MMCW14?:embed=y&:display_count=yes&publish=yes,14,Nils Macher
sgujjula,,https://public.tableau.com/views/WorldWineProduction_10/Dashboard1?:embed=y&:display_count=yes,14,Shruthi Reddy Gujjula
mikevizneros,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6180631ccac9ae348bc946ad27fafd3f127e9397.png,https://tabsoft.co/2GrxJAo,14,Michael Cisneros
peterempey,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ef8b934a36b6a593748057757afb739384f12e35.png,https://public.tableau.com/profile/peter.empey#!/vizhome/week14GlobalWineProduction/GloblalWineProduction,14,Peter Empey
soarryan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/23232481e783978209d452261e503d5696c3f636.png,https://public.tableau.com/profile/ryansoares#!/vizhome/WorldWineProduction_12/WorldWineProduction?publish=yes,14,Ryan Soares
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/68eb6e0ef6f2bc26ace4a79759ef13f218f197f3.jpg,https://public.tableau.com/views/MM2018Week14/YW?:embed=y&:display_count=yes&publish=yes,14,Yanning Wang
ge-martin,https://public.tableau.com/profile/guillaume.martin2427#!/vizhome/makeovermonday-2018wk14/Dashboard2?publish=yes,https://pbs.twimg.com/media/DZ1QMDEVMAAQrRv.jpg:large,14,Guillaume Martin
nimisha-04,https://pbs.twimg.com/media/DZ1s9aeWkAEWViM.jpg:large,https://public.tableau.com/views/2018W14WorldWineProductionMakeoverMonday/WorldWineProductionMakeoverMonday?:embed=y&:display_count=yes,14,Nimisha Philip
amrutha767,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f887fe7e6098351e89750947c88cbd1eb98116ba.png,https://public.tableau.com/profile/amrutha3044#!/vizhome/MakeoverMonday-April/Intro?publish=yes,14,Amrutha S
pouxol,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ef2a46ac44b52dcf337911500860bd7e929b4ed2.png,https://goo.gl/wP6Ld1,14,Pouya Kholdi Rezaie
nbrown02,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/254dd67947a22c3e44a83ab414b77664680f677e.jpg,https://app.powerbi.com/view?r=eyJrIjoiMTk2ZWU1OGItMmZlNS00Y2FhLTk5NjctZTY5MmY0MzEwNzY1IiwidCI6IjUxMzI5NGEwLTNlMjAtNDFiMi1hOTcwLTZkMzBiZjE1NDZmYSIsImMiOjZ9,14,Nick Brown
chuxiu0,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c8f86f818bcfa2c2c45a76c9cab713c44e7c646c.png,https://public.tableau.com/profile/dragonfruit2017#!/vizhome/MakeoverMonday-theglobalwineproductiontop5countriesandChina/MakeoverMonday-theglobalwineproductiontop5countriesandChina,14,chuxiu0
yoshi,https://pbs.twimg.com/media/DZyFaSHUMAAHNUs.jpg:large,https://public.tableau.com/profile/yoshitaka6076#!/vizhome/MakeoverMondayW14WorldWineProduction/Dashboard1?publish=yes,14,Arakawa Yoshitaka
jadewimpey3,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7e74e1d8a13557abec06cf477331eb3a94861734.png,https://public.tableau.com/profile/jade.wimpey#!/vizhome/MMApril2/WorldWineProduction,14,Jade Wimpey
prestonlhowell,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a2613ffe7e5261b4f65dd06981cfcc2738911110.png,https://public.tableau.com/profile/preston.howell#!/vizhome/MakeoverMondayWineProduction/WineProductionChanges,14,Preston Howell
eshwarya,,https://twitter.com/eshwaryaagarwal/status/981162930958884864,14,Eshwarya Agarwal
andyvadul01,https://twitter.com/USEReady_CTO/status/980914248430837760,https://public.tableau.com/profile/anand.vadul#!/vizhome/WorldOfWine/WorldOfWine,14,Andy Vadul
adimac,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f21b96f38328dd42b50b5e906c0a7c39501ccb92.jpg,https://public.tableau.com/views/makeovermonday2018W14/finalViz?:embed=y&:display_count=yes&publish=yes,14,Adi McCrea
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/74045873a8c1e7ccbdf922799f6610cfa128d623.png,https://tabsoft.co/2GyyWSu,14,Sean Miller
sarahlovesdata,https://pbs.twimg.com/media/DZ8TCiNW4AEqMRg.jpg,http://bit.ly/SBMM14V2,14,Sarah Bartlett
dilyana,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d33da5f58d56cce0ed63e11610a391e5ec22324f.png,https://public.tableau.com/profile/dilyana2344#!/vizhome/MM_Week14_WineProduction/WineProduction?publish=yes,14,Dilyana Suleymanova
aknecht,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7644d9c6e2ad7adccae2d91a843edfd86ffe20ce.PNG,https://datastudio.google.com/open/10mHzAq1B-SueRHd20t502GAvcflfvMJF,14,IM Testing Please Confirm Email
theneilrichards,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/106d6df5b5ff32e18c0d2b1e288d5f860ffc26bc.png,,14,Neil Richards
rgauna,https://pbs.twimg.com/media/DZ4OTP2VoAAIvDq.jpg,https://public.tableau.com/profile/rgauna#!/vizhome/WorldWineProduction_9/D_WineProduction,14,Rosario Gauna
sportschord,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/dbcfde74a1af77f706009657beaf967d7c2ca9b6.png,https://public.tableau.com/views/Decisiontree_0/GlobalWineProduction?:embed=y&:display_count=yes,14,James Smith
th619169,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9c45292bb18608fb17870f3952a5d92a58397709.png,https://public.tableau.com/views/GlobalWineProduction_2/GlobalWineProduction?:embed=y&:display_count=yes,14,Tom Harrington
katiekilroy,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/0d6a9848d6cc87f7ddbf030f7d1dcbad7980aaa6.png,https://public.tableau.com/views/Top10WineProducersintheWorld2012-2016/Dashboard2?:embed=y&:display_count=yes&publish=yes,14,Katie Kilroy
markbradbourne,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/ff7859a4ecdf8a573cfebc30860f673fbe9f97f2.jpg,https://public.tableau.com/views/TheWorldsWine/TheWorldsWine?:embed=y&:display_count=yes,14,Mark Bradbourne
tableauing,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4dc631d67f1c6d9f3471147d840017982efb675f.jpg,https://t.co/7f0Kpfy04e,14,Rodrigo Calloni
jmperafan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ed5e46d18eeafa58b48b7d83379cc722445fc541.png,https://public.tableau.com/profile/jmperafan,14,Juan Manuel Perafan
greenynorfolk,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/be555699fb0a56f53c4ee38279f0f41aa77046a8.png,https://public.tableau.com/views/MOMWk14_TOP10WINEproducingcountries/TOP10WineProducingCountries?:embed=y&:display_count=yes&publish=yes,14,Adam Green
ryanjones,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a4ef2248635f0de20d1140bf7bc51e6446ee3243.PNG,https://public.tableau.com/views/GlobalWineProduction2012-2016/Dashboard1?:embed=y&:display_count=yes,14,Ryan Jones
connermadigan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/8d643ae2d921154635a335e38f63f811b6649df4.PNG,https://bit.ly/2Gv9ai5,14,Conner Madigan
data-explorer,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bed06f3f149e7e2e9d56e3d6d9df35ba9717b515.png,https://public.tableau.com/profile/melody.liu#!/vizhome/WorldWineProductionbyCountry-2016makeovermonday/Dashboard1?publish=yes,14,Meifei Liu
chithresh,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7cd7939581c2775dfc12668981577c12634e5fc1.jpg,http://olympics.yellowfin.bi/yellowfin/RunReport.i4?reportUUID=0e2517a8-90bb-4cd7-9f52-9755ae45680d&primaryOrg=1&clientOrg=1,14,Chithresh
emma-yf,,https://twitter.com/twitter/statuses/981411311996293120,14,Emma Urli
takazi24,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9ce80dcb2f174178333f3b8abb781243bcfc3be5.jpg,https://public.tableau.com/profile/tausif.kazi#!/vizhome/MMWK14-WineProductionbyCountry/MMWK-14WorldWineProduction,14,Tausif
evamaerey,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/000ef327121442dd157cdce8067471a062d97342.jpg,,14,Gina Reynolds
danifornication,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/681f17ff1710311640901842b0d961f217e400a5.jpg,https://public.tableau.com/views/TheOldWorldTheNew-GlobalWineProduction/AGoodDrop,14,Daniel Caroli
ericsev,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/431984dc4e33303eb532ec9309438218e1cd56a2.png,https://public.tableau.com/views/MM-wk14_WineProduction/Dashboard1?:embed=y&:display_count=yes&publish=yes,14,Eric Severson
ycsong21,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a040b2354edf1c1f03be55bd0c9b7049e5c1f1b2.jpg,https://www.dataplusscience.com/RecreationinTableau.html,14,Young Song
robbin,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d4786925f7e0085573e11d7f28dfeee31d1b6702.png,https://public.tableau.com/views/WorldWineProductionvsConsumption/Dashboard1?:embed=y&:display_count=yes&publish=yes,14,robbin vernooij
staticum,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6793bfa567fe733912a4713e4ea93cef6ff28498.jpg,https://public.tableau.com/views/TOPWINEPRODUCERCOUNTRIES2016/Dashboard1?:embed=y&:display_count=yes&publish=yes,14,Sebastian
pamelagermain,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/45a800db56ee334fa2fd9593a466308d0591f3f6.jpg,https://public.tableau.com/profile/pamela.germain#!/vizhome/MakeoverMonday2018Week14-WorldWineProduction/MM2018Wk14,14,Pamela Germain
dreamsofdata,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ecc037793bc48efaec5de27caadcfdb1e0164a6c.jpg,https://tabsoft.co/2uMbFet,14,Alicia Bembenek
sigolaw,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/916e51a4e8dd0cb839b991cba882b86886a084d4.PNG,https://public.tableau.com/views/2018W14-WorldWineProduction/Dashboard1?:embed=y&:display_count=yes,14,Will Sigola
th619169,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/48834d9144a0f1a537078f350b62fe1c0336d28a.png,https://public.tableau.com/views/GlobalWineProduction_2/GlobalWineProduction?:embed=y&:display_count=yes,14,Tom Harrington
suryateja1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/16eb8fec287b8af2887d3eed757fed788c968740.png,https://public.tableau.com/profile/suryatejaa90#!/vizhome/WorldWineProduction2012-2016_0/Dashboard3,14,Surya Teja
marcsoares,https://pbs.twimg.com/media/DaDdZkKUMAAMR6J.jpg:large,https://datastudio.google.com/open/1JICS0vFeQvBNPO5aJymoMSHXRu2qd3Lj,14,Marc Soares
docinsight,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a9ea099d09c9c665c412f37c4be3d51dfdc483ce.png,https://public.tableau.com/profile/docinsight#!/vizhome/MMWK14WWWineProduction/Dashboard2?publish=yes,14,David O Cinneide
jackonjourney,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/64bc25d53e707451e1c9e436cc53c64c13ab75d3.png,https://public.tableau.com/profile/vishnusekhar.sasisekharan.nair#!/vizhome/EuropeanExcellenceinViticulture/April2MoM,14,Vishnu Sekhar
pchaudhary,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fd5a741296796be0129ff76ba5acbaad0dffab10.jpg,https://public.tableau.com/views/Wine-O-Vine_/Dashboard1?:embed=y&:display_count=yes,14,Prat Chad
k-j,https://media.data.world/ZyAJ2dtSsGYZzb6GE00K_Arctic%20Sea.bmp,https://tabsoft.co/2GHKNSr,15,Klaudia Jankowska
lunarmodule7,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/163c11c77cc573ca4b0df8c391f4f1d5bd8ed802.gif,https://public.tableau.com/views/ArcticSeaIceExtent_2/1?:embed=y&:display_count=yes&publish=yes,15,LM-7
adiw1202,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/961a4e800c5a691b98b0aa47a9f642dfb91d2707.jpg,https://public.tableau.com/views/ArcticSeaIceExtent_4/ArcticSeaIceExtent?:embed=y&:display_count=yes&publish=yes,15,Aditya W.
knhinson,https://pbs.twimg.com/media/DaSFTzKU0AE7cYo.jpg:large,https://goo.gl/qe6qGY,15,Karen Hinson
charliehtableau,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/dd96bd9a3ded0f043af806f702fdff27932838d1.jpg,https://public.tableau.com/profile/charlie.hutcheson#!/vizhome/MMArcticSeaIce/Dashboard2?publish=yes,15,Charlie Hutcheson
pamelagermain,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a9d493c363b8c159a254ad9499095c74ffd9dfcc.jpg,https://public.tableau.com/profile/pamela.germain#!/vizhome/MakeoverMonday2018Week15-ArcticSeaIceExtent/MM2018Wk15,15,Pamela Germain
aparna27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/614bd3759eeb168db9db67ac3d5b21c86cafd89a.PNG,https://public.tableau.com/profile/aparna8072#!/vizhome/ArcticSeaIceExtent_5/Dashboard1,15,AparnaNelapati
simonbeaumont04,,https://public.tableau.com/profile/simon.beaumont#!/vizhome/MakeoverMonday-2018Week14DecliningArticSeaIce/MakeoverMonday-2018Week14DecliningArticSeaIce?:SHOWVIZHOME=NO,15,Simon Beaumont
sergey-yasinov,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f6ce1b0aeb50522c156765da4bfb565f00572034.jpg,https://public.tableau.com/profile/sergey8076#!/vizhome/ChangesinArcticSeaIceExtent/Dashboard?publish=yes,15,Sergey Yasinov
mikevizneros,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/67c29dba88ea0cd8cc624f72e4ce5d02626966b1.png,https://tabsoft.co/2GLjP8y,15,Michael Cisneros
justindavisb,,https://data.world/mikevizneros,15,Justin Davis
mikevizneros,,https://data.world/justindavisb,15,Michael Cisneros
flerlagekr,https://pbs.twimg.com/media/DaSybeNXUAExWg-.jpg:large,https://public.tableau.com/shared/4XFHXYM7D?:display_count=yes&:showVizHome=no,15,Ken Flerlage
jpaulbrowning,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/64e02106195ac12efe1b5c295d0a1e229bca79a2.JPG,https://public.tableau.com/profile/jason.p.browning#!/vizhome/MM-ArcticSeaIce/Dashboard1,15,Jason Browning
adimac,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/91b279347d32c6ee66404c10e07f0fa32194cbb7.jpg,https://public.tableau.com/views/MakeoverMondayWeek15ArcticSeaIceExtent/Arcticseaiceextent?:embed=y&:display_count=yes&publish=yes,15,Adi McCrea
justindavisb,https://pbs.twimg.com/media/DaTXjF8VwAAkROq.jpg:large,https://public.tableau.com/profile/justindavis#!/vizhome/TheDeclineofArcticSeaIce/THEDECLINEOFARCTICSEAICE?publish=yes,15,Justin Davis
teal660,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f5c07cde620b4b7da84378546d0273491aa685e4.PNG,https://public.tableau.com/views/Arcticeseaicemakeovermonday2018W15/Articicethicknesschangebyseasonandyear?:embed=y&:display_count=yes&publish=yes,15,Lydia C Bauer
subhsaha,https://pbs.twimg.com/media/DaTcLZ9VAAERwrd.jpg:large,https://public.tableau.com/profile/subha.saha#!/vizhome/ArcticSeaIceExtent_8/ArcticSeaIceExtent?publish=yes,15,Subha Saha
staticum,https://pbs.twimg.com/media/DaTq3Q0WkAAQMwj.jpg:large,https://public.tableau.com/views/ARTICSEAICEEXTENTDECLINE/Dashboard1?:embed=y&:display_count=yes&publish=yes,15,Sebastian
markbradbourne,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/20437e27d8ef321c6802d093dfa39dfeda21964a.jpg,https://public.tableau.com/views/ArcticSeaIceExtent_9/ArcticSeaIceExtent?:embed=y&:display_count=yes,15,Mark Bradbourne
timmcintosh,,http://olympics.yellowfin.bi/yellowfin/RunReport.i4;jsessionid=970D60E04437642DFC2A47E6D8E4A076?reportUUID=07bdbfe8-8223-4828-847b-cb24077097f4&primaryOrg=1&clientOrg=1!%5B%5D(https://twitter.com/timmcintoshyf/status/983219974712930304),15,Tim McIntosh
md9845,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/936134c88f726215d8356cfefceb30992a2831c5.jpg,https://data.world/lunarmodule7,15,Michael DiPalma
